"data.text","data.user_id","data.status_id","data.created_at","data.retweet_count"
"What are ppls most efficient #rstats solutions for generalized mixed models with large data (eg &gt;1mil observations and 1k clusters)? I am aware of big data  packages for glms but not glmms. LME4 seems very efficient for continuous outcomes but not binomial or count outcomes","112323469","1261377989108998146",2020-05-15 19:28:42,2
"Have an idea around simplifying API wrapper packages in #rstats that incorporates syntax from #tidyverse and borrowing ideas from lazy evaluation. Would appreciate feedback.","52309870","1261377937439256576",2020-05-15 19:28:30,3
"Día 4: Gráfico de Facetas #rstatsES #RStats  
@R4DS_es #30diasdegraficos
Cambios en la movilidad de las personas como consecuencia de las políticas establecidas para combatir el COVID-19 en #Colombia https://t.co/5V7ffc2Xq2","316075600","1261377914702106624",2020-05-15 19:28:24,5
"NEW #DevOps Course on Udemy 

Real World BizTalk 2020 For Developers 

👉 https://t.co/gfhuoM5Lcm 

#Microsoft #BizTalk #Programming #Developers #CloudComputing #Serverless #RStats #Java #JavaScript #ReactJS #AI #MachineLearning #IoT #Python #CSharp #Programmer #100DaysOfCode","3191247045","1261377654973853697",2020-05-15 19:27:22,15
"New #rstats parlor trick: how to better include information about your mixed models' random effects in your stargazer table (and, bonus: what to do when stargazer doesn't support your particular statistical model). https://t.co/rfOrbdba7W","1323786510","1261377459737333761",2020-05-15 19:26:36,2
"There's a new version of tidyquery on CRAN with support for dplyr 1.0.0 and a few other bugfixes and improvements #rstats https://t.co/g9imQZiiTv","23278024","1261376115576168450",2020-05-15 19:21:15,7
"There's also a new version of queryparser on CRAN with improved SQL compatibility, including translations for additional Microsoft SQL Server functions. Huge thanks to @StevenHibble for contributing most of the new code in this release! #rstats https://t.co/l1B3HKtOto","23278024","1261376198317203456",2020-05-15 19:21:35,2
"👀 ✨✨ WOAH!!! 😍😍 what... is this MAGIC?!?! 👀✨✨
#RStats
cc: @RLadiesELansing @seriouswildlife @YingjieScience https://t.co/m71vR2WZMb","940355163465728001","1261374695565193216",2020-05-15 19:15:37,4
"The ‘doParallel’ package saves lives and time 😛 #rstats","1258151252766019585","1261374610026532867",2020-05-15 19:15:16,2
"[💥NEW #TensorFlow in #R Tutorial💥] This shows you how to get TensorFlow running in R in under 5-minutes.

👉Read here: https://t.co/T0WDKajiYy

#rstats #python #datascience #machinelearning https://t.co/2EmAQhFLPz","815555071517872128","1261258169537437697",2020-05-15 11:32:35,8
"How to Set Up TensorFlow 2 in R in 5 Minutes (BONUS Image Recognition Tutorial) https://t.co/wqd0vwgzyx #rstats","815555071517872128","1261374361707012098",2020-05-15 19:14:17,4
"Made my first inset map with R 🎉. #rstats. https://t.co/gfgHlpxCZP","2820410941","1261355921751437313",2020-05-15 18:01:01,1
"Is there way to display only the invalid geometries with st_is_valid() from simple features? I'm reaching the output limit before I'm seeing any of the invalid geometries.  #rstats","2820410941","1261374131246792705",2020-05-15 19:13:22,2
"\"There's a joke in #MachineLearning that the random seed is a hyper-parameter that needs to be tuned\"... I've never felt more attacked at an #RStats talk...","1223681281403342849","1261373976833429504",2020-05-15 19:12:45,6
"https://t.co/k6QCvkRA7y

Python Exams Practice – PCEP, PCAP, PCCP, Microsoft 98-381

#Microsoft365 #DeepLearning #Analytics #DataScience #MachineLearning #IoT #IIoT #Python #RStats #CloudComputing #Serverless #Linux #Programming #Coding #100DaysofCode #100DaysOfMLCode #udemy https://t.co/JW4jXpAiDm","1190790126709821440","1261357494846124032",2020-05-15 18:07:16,4
"https://t.co/oExwzcLW4z

Comprehensive Graphics Visualizations with R

#business #graphicsdesign #DeepLearning #Analytics #DataScience #MachineLearning #IoT #IIoT #Python #RStats #CloudComputing #Serverless #Linux #Programming #Coding #100DaysofCode #100DaysOfMLCode #udemycoupon https://t.co/Shc23wQ05k","1190790126709821440","1261373917471506432",2020-05-15 19:12:31,21
"https://t.co/f7yy0DQeGQ

Machine Learning y Ciencia de Datos con Python

#SQL #Jupyter #Anaconda #DeepLearning #Analytics #DataScience #MachineLearning #IoT #IIoT #Python #RStats #CloudComputing #Serverless #Linux #Programming #Coding #100DaysofCode #100DaysOfMLCode #udemycoupon https://t.co/eOplioMs94","1190790126709821440","1261362490048307200",2020-05-15 18:27:07,19
"https://t.co/OjGfqdriq6

Applied Multivariate Analysis with R

#networks #DeepLearning #Analytics #DataScience #MachineLearning #IoT #IIoT #Python #RStats #CloudComputing #Serverless #Linux #Programming #Coding #100DaysofCode #100DaysOfMLCode #udemycoupon https://t.co/ELxCxvSTXp","1190790126709821440","1261368035887079424",2020-05-15 18:49:09,23
"I swear you look away from #rstats for 5 mins and then there is some new life changing development. https://t.co/gaakjjhnfL","281083233","1261373874417152003",2020-05-15 19:12:21,2
"Question to the #rstats community: are there any good resources on how to start/do generative art with R? Where should one start? #generativeart #dataviz","276241442","1261373819991842822",2020-05-15 19:12:08,3
"Feature Engineering in Details. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Statistics #Programming 
https://t.co/Eh2TJAXDia

https://t.co/NiTFISGYQD","793968056","1261373098592329728",2020-05-15 19:09:16,9
"#rdata #rstats: Diameters of rods measured by two calipers - https://t.co/98bhy0pHiZ","867857724670857217","1261371845594484739",2020-05-15 19:04:17,2
"A virtual #datascience career panel happening on May 26th (12pm PST)! A collaborative effort by #SeattleUseR and @RLadiesVan! Sign up to save your spot today! #rstats #r4ds #python #data 

https://t.co/ECItVc7jcA https://t.co/3hn2LeGZdV","1506740425","1261371178737790977",2020-05-15 19:01:38,2
"A free ebook for some weekend reading! #stats #rstats #statisticalinference https://t.co/WYnvMdNwmK","1506740425","1261326258891362307",2020-05-15 16:03:09,1
"Want to see an #rstats analysis from start to finish? 

Watch @hadleywickham \"quickly outline all the parts of a data science project so you get an overview of how everything hangs together, and see a little bit of my workflow.\"

https://t.co/BfXP4M3XxC","951169512925097984","1261370894817124352",2020-05-15 19:00:31,10
"Last night @thisisdaryn presented Chapter 7: Environments from Advanced #RStats by @hadleywickham to our book club!
Check it out on youtube: https://t.co/mISqLfNhy0
View our notes: https://t.co/6UJYVatcYX
Join the conversation: https://t.co/XpQXP5qyYO","983470194982088704","1261370577740165120",2020-05-15 18:59:15,5
"The next R4DS Office Hours begin at May 15, 2020 01:00PM CDT! Have an #rstats question you've been meaning to ask? Head over to our slack via https://t.co/XpQXP5Iano, and we'll try to get you an answer! See the calendar for upcoming office hours: https://t.co/rb7kh5s6pS","983470194982088704","1261349332860776449",2020-05-15 17:34:50,2
"lubridate::wday(\"2020-5-15\", label = TRUE) == \"Fri\"
Tweet your #rstats blogs, packages, etc with #RFeedbackFriday, and we'll get you eyes and comments!
Tell us about cool #rstats functions at #FunctionFriday!
And join us at https://t.co/aytP5MWfYs to continue the convo!","983470194982088704","1261295490102169601",2020-05-15 14:00:53,1
"The next R4DS Office Hours begin at May 14, 2020 11:30PM CDT! Have an #rstats question you've been meaning to ask? Head over to our slack via https://t.co/XpQXP5Iano, and we'll try to get you an answer! See the calendar for upcoming office hours: https://t.co/rb7kh5s6pS","983470194982088704","1261145069362597888",2020-05-15 04:03:10,2
"is there a good list of #rstats self-teaching things after the great Datacamp Exodus? I know already about @juliasilge  and @noamross putting their work online, but wondering if there is a List somewheres","128275616","1261369940029956097",2020-05-15 18:56:43,1
"¿Ya felicitaron al #Maestro que les enseñó a programar? Hoy desde Whale and Jaguar queremos darles las gracias, porque por ellos podemos publicar gráficos como el que @OriojasP nos tiene para hoy en el reto #30diasdegraficos, esta vez con bioseñales.
#RStats https://t.co/DXW8P487Wl","905925847483285504","1261369224334893057",2020-05-15 18:53:52,2
"Can confirm- I am blown away by how much I love the burgeoning #rstats #tableverse for #rmarkdown. This package is a JOY to use 🤩 https://t.co/hIJIghuhRG","3199856542","1261367930811371520",2020-05-15 18:48:44,32
"Micrositio sobre casos sospechosos graves de Covid-19 a partir de información del servicio SMS-COVID de la Ciudad de México.

Número de casos sospechosos graves: 23,135

Disponible en: https://t.co/qsqtzPRs5h

#rstudio #rstats #covid_19mexico #cdmx #COVID19 @GobCDMX @PUEDUNAM https://t.co/gaLyExWyV5","1253378058683330561","1261367222498258944",2020-05-15 18:45:55,1
"Ever heard of the #metaverse project? Great way to do literature review and evidence synthesis in #rstats 👏🔥

Take a look here: https://t.co/t4SF2Ii2bM https://t.co/8B4qexLyTc","336101124","1261366253236543488",2020-05-15 18:42:04,2
"Dia 4: #30diasdegraficos en #RStats, este tipo de gráficos elegantes al estilo de @EdwardTufte  siempre me han gustado, estas son bioseñales por diferentes canales cuando trabajaba en una clínica, aquí de donde tome el código en ese entonces https://t.co/tmzp55fcdr https://t.co/XsDjSZ24iq","1005105382023421953","1261366150614511616",2020-05-15 18:41:40,2
"That feeling when you dig up 6 year old code and it runs - on the first try! #RStats https://t.co/4NPVfFJufp","23882976","1261365439353049088",2020-05-15 18:38:50,1
"If you happen to be R user &amp; interested in getting Economics data(FRED), all you need is these 2 lines. 🔥

```
library(tidyquant)
tq_get(\"UNRATE\", get = \"https://t.co/yz6ivRVfRM\", from = \"1999-01-01\")
```

-&gt; UNRATE (Unemployment Rate)

#rstats https://t.co/T2PBHfOPoQ","17261236","1261364699121061888",2020-05-15 18:35:53,3
"Anyone know what's up with #rstats 📦{mapview}? Ever since updating to R4.0 on windows it's giving me nothing but a white screen.","1046827048717750274","1261364573267013632",2020-05-15 18:35:23,2
"Has anyone has any issues with the rlang package version getting out of sync with what is needed for recent versions of the tidyverse?  #rstats","31017151","1261364190234775553",2020-05-15 18:33:52,2
"Día 4 de #30díasdegráficos con R. Gráfica de facetas.

La situación de pobreza en México no ha cambiado mucho en 10 años

Código: https://t.co/ithZIHpLMq

@R4DS_es #rstatsES #rstats https://t.co/5uHKdkkJcE","131225341","1261364013218349062",2020-05-15 18:33:10,3
"I hate when the stop button doesn`t work #rstats","308458499","1261363533155106817",2020-05-15 18:31:15,1
"El @INEGI_INFORMA dio a conocer los resultados de los Indicadores Trimestrales de la Actividad Turística #ITAT. Al igual que otros, éstos aun no reflejan los efectos por #COVID19 en la actividad.

#RStats #dataviz #turismo #México #Datavisualization https://t.co/zd5i4kPmnH","111674998","1261363120909369344",2020-05-15 18:29:37,2
"Se registran por primera vez más de 2 mil casos de #Covid_19mx en #México

#rstats #dataviz #Datavisualization https://t.co/oU8kn5m8Jh","111674998","1261094420390260747",2020-05-15 00:41:54,3
"2/2

The HW didn't even warn him that it was a model fitting problem! I had to graph it out in #rstats (gratifyingly quickly 😄) for him to see it. It just asked for an equation.

Now I'm genuinely curious. It's exponential, but trick is you don't know what room temperature is. https://t.co/ckmiyVj3dN","20163265","1261362380933652481",2020-05-15 18:26:41,1
"1/2

My 15yo is learning exponential growth + decay. Brought me the following math HW problem.

A freshly poured cup of coffee is cooling. See gist + pics for observations of temperature (°F) at various times (min).

How would I model this out in #rstats?

https://t.co/DvFpvzIU4K https://t.co/uUG9kXDZvQ","20163265","1261362373232754689",2020-05-15 18:26:39,1
"@nathangs20 @code @rstudio 🤣🤣 not #VSCode

Speaking of which, you know we're long overdue for a Minecraft #rstats package… 🤷 https://t.co/ZfyJNmN5DN","20163265","1261265814449250305",2020-05-15 12:02:58,1
"A Friday afternoon is a good time to install a new #rstats version, right?","1086509398183145472","1261362208669196288",2020-05-15 18:26:00,2
"Finally got the time to update this project! Tidied up the code and plugged in the data for April and May. April was just crazy because of COVID-19 so I barely have any data. Going to work on this more this month!

#rstats #AcademicTwitter #dataviz #AcademicChatter https://t.co/YyMJiKVskw","1083448872364470272","1261361959850487809",2020-05-15 18:25:00,1
"twinkle winkle little staR..
have you tried #datascience with #R ?
#RStats @rstats4ds","548766597","1261360964290609152",2020-05-15 18:21:03,3
"Tendência de Casos no Brasil, últimos 7 dias
Projeções de tendência de Casos considerando crescimentos linear e exponencial, respeitando a média móvel do dia 7.

ŷ_t = x0 + β * t | E[ŷ_t] = E[y]

ŷ_t = x0 * β ^ t | E[ŷ_t] = E[y]

#Rstats https://t.co/YjAkFhVCPB","29983351","1261360158585819137",2020-05-15 18:17:51,3
"For those new in #RProgramming, here's a quick overview of RMarkdown, my latest for @cmswire. Featuring @rstudio  in the IDE, you can plan your supporting documents and work w/ #marketing teams better. ^PDeB #RStats #productivity #B2B #business #businesstips https://t.co/TzjzI2hTd1","15826695","1261360095029592067",2020-05-15 18:17:36,2
"Check this out How to Remove #node and Uninstall #Openshift Origin 3.11 OKD from an existing Cluster.

https://t.co/uAshHbBBiT

#Kubernetes #Linux #RedHats #openshift #code #DataScience #Azure #cybersecurity #BigData #DeepLearning #MachineLearning #rstats","3175593127","1261135609294286849",2020-05-15 03:25:34,9
"#Today's new #video...

 How to Create a #Helm chart on #Kubernetes.

https://t.co/FswBHavHNJ

#100DaysOfCode #docker #script #linux #MachineLearning #cybersecurity #rstats #BigData #Google #BigData #webinar","3175593127","1261359308375293952",2020-05-15 18:14:28,12
"#Today's new #video...

 How to Create a #Helm chart on #Kubernetes.

https://t.co/FswBHavHNJ

#100DaysOfCode #docker #script #linux #MachineLearning #cybersecurity #rstats #BigData #Google #BigData #webinar","3175593127","1261135608275058688",2020-05-15 03:25:34,26
"Check out this new video - How to Install #Jenkins X on Openshift Origin v3.11 #Linux  Machine.

https://t.co/sww9EsKQ6S

#Kubernetes #Master #CICD #BigData #MachineLearning #rstats  #DataScience #cybersecurity","3175593127","1261135608522485761",2020-05-15 03:25:34,4
"Check out this new video - How to Install #Jenkins X on Openshift Origin v3.11 #Linux  Machine.

https://t.co/sww9EsKQ6S

#Kubernetes #Master #CICD #BigData #MachineLearning #rstats  #DataScience #cybersecurity","3175593127","1261359276372774912",2020-05-15 18:14:21,8
"#Today's new #video...

 How to Create a #Helm chart on #Kubernetes.

https://t.co/FswBHavHNJ

#mydreamstar #docker #script #linux #MachineLearning #cybersecurity  #BigData #Google #rstats #lockdown","3175593127","1261135610749673472",2020-05-15 03:25:35,3
"Please help!
How to calculate/predict some value for the next 10 years, when I know the value for the last 10 years? I need to keep the trend... Thank you #RStats","1033801632079904768","1261358911203897344",2020-05-15 18:12:54,1
"Participaré del evento con la charla:
Deep Learning con keras y tensorflow desde R.

No olviden registrarse en  https://t.co/tezzDjh2bl

#RStudio #RStats #DataScience #DeepLearning #MachineLearning https://t.co/9uOX5GOYVZ","132556711","1261358821882179586",2020-05-15 18:12:32,3
"#30diasdegraficos  @R4DS_es #rstats 
 Día 4: Gráficos con facetas. 
Diferencia educativa por sexo del jefe de familia en todos los niveles. Datos de la ENIGH 2018 https://t.co/CDOvynuuoD","161182490","1261356210319581184",2020-05-15 18:02:10,2
"Segue mais uma contribuição 
Evolução dos casos doTocantins (14/05), dados obtidos de: 
@minsaude, @saudetocantins,@semuspalmas. Aceito sugestões para comparar com outras variáveis. #30diasdegraficos  #RStats #DataScience https://t.co/AUDm9elwj5","1240348136901677057","1261355819389513731",2020-05-15 18:00:36,3
"Free Springer 65 #DataScience #Books During #COVID19. #BigData #Analytics #IoT #IIoT #Python #RStats #TensorFlow #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Books #Mathematics #Statistics #Programming #Coding via @gp_pulipaka | https://t.co/Vqi0nruTH0 https://t.co/kWiX4LZ6ka","554757120","1261295505516175366",2020-05-15 14:00:56,13
"Faster #MachineLearning on Larger Graphs: How #NumPy and #Pandas Slashed Memory and Time in StellarGraph. #BigData #Analytics #DataScience #AI #IoT #IIoT #Python #RStats #JavaScript #ReactJS #Serverless #Linux #Programming #Coding via @gp_pulipaka | https://t.co/glluACwRVg https://t.co/cv1ZKC8ZPj","554757120","1261355716293439489",2020-05-15 18:00:12,11
"My Shortlist of #AI &amp; #ML Stuff: Books, Courses and More. #BigData #Analytics #DataScience #IoT #IIoT #Python #RStats #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Books #Statistics #Programming #Coding via @gp_pulipaka | https://t.co/pyd8I0CI30 https://t.co/ezx6Ea971p","554757120","1261329893301813249",2020-05-15 16:17:35,17
"#digitaltransformation #analytics #dataquality #rpa #datascience #ai #artificialintelligence #dl #nlproc #datagovernance #uipath #flutter #rstats #bigdata #iosdev #machinelearning #deeplearning #iosdevelopers #androiddev #androiddeveloper #iosappdevelopment #neo4j https://t.co/6awG5TYOk3","751507155669422081","1261355013013635078",2020-05-15 17:57:24,1
"@fbplatform @fbplatform  @fb_engineering #digitaltransformation #analytics #dataquality #rpa #datascience #ai #artificialintelligence #dl #nlproc #datagovernance #uipath #flutter #rstats #bigdata #iosdev #machinelearning #deeplearning #iosdevelopers #androiddev #androiddeveloper https://t.co/b38pG8kUva","751507155669422081","1261350285202595842",2020-05-15 17:38:37,3
"#digitaltransformation #analytics #dataquality #rpa #datascience #ai #artificialintelligence #dl #nlproc #datagovernance #uipath #flutter #rstats #bigdata #iosdev #machinelearning #deeplearning #iosdevelopers #androiddev #androiddeveloper #iosappdevelopment https://t.co/0C3TWBL2pI","751507155669422081","1261350122857914368",2020-05-15 17:37:58,1
"#digitaltransformation #analytics #dataquality #rpa #datascience #ai #artificialintelligence #dl #nlproc #datagovernance #uipath #flutter #rstats #bigdata #iosdev #machinelearning #deeplearning #iosdevelopers #androiddev #androiddeveloper #iosappdevelopment #neo4j # https://t.co/pZedA3OiAA","751507155669422081","1261350368497336322",2020-05-15 17:38:57,2
"#digitaltransformation #analytics #dataquality #rpa #datascience #ai #artificialintelligence #dl #nlproc #datagovernance #uipath #flutter #rstats #bigdata #iosdev #machinelearning #deeplearning #iosdevelopers #androiddev #androiddeveloper #iosappdevelopment https://t.co/J8UKrW4SvS","751507155669422081","1261350456023891970",2020-05-15 17:39:18,1
"I wrote a short blog post showing how to get transcripts from a YouTube playlist in tidy format.

https://t.co/RotdOnoRAk

#rstats #datascience #r4ds","956460180","1261354505850912769",2020-05-15 17:55:23,7
"Ever wanted to create, open and sensibly save new RStudio projects directly from Spotlight? #rstats

I made an Automator application to do exactly that https://t.co/5liz9E0kZH 🥳 https://t.co/EX8ojMeCd2","523216510","1261346602326691840",2020-05-15 17:23:59,2
"Hola a todos.

Hemos abierto un Centro de Reparación de Código de R (CRCR). A continuación voy a explicar de qué se trata.
#rstats #estadística #analítica","379204076","1261346504536621057",2020-05-15 17:23:36,6
"@tylermorganwall You are one of the #rstats Avengers!","1569650100","1261344222931648512",2020-05-15 17:14:32,1
"Former @CMU_Stats #CMSACamp student Jeremy Sanchez (@_jsanchez1) with a #rstats #shiny app for #boxing analytics! #billjamesofboxing? #sportsanalytics https://t.co/9rmcl4YPcn","1265287416","1261343706231308289",2020-05-15 17:12:28,3
"Fantastic #rstats &amp; #python #pkgdev learning thread from @BenjaminWolfe 📦👨‍💻🧠 https://t.co/lhL8g5oun0","1409778128","1261341376215683074",2020-05-15 17:03:13,4
"We're hiring an #rstats developer. Position is mostly for Shiny and RMarkdown/Bookdown automated reporting. Please take a look and see if you're interested. https://t.co/OELSGlfWxt","798927172710920192","1261340458430521344",2020-05-15 16:59:34,3
"Spent the morning learning about binary and non binary classification models in this predictive analytics course. I learned linear and multiple regression last week. Excited to apply this in #rstats.","514597234","1261339079217573888",2020-05-15 16:54:05,1
"In producing regression table output, #Rstats is in about as much disarray as is #Stata (est table, estout, outreg, outreg2, and I am sure I am forgetting about ten others.) https://t.co/VrFBbpS5Ij","1411105375","1261338580560961536",2020-05-15 16:52:06,1
"Results so far from the bee experiment this morning.

They are using all sizes except 3 mm. Need someone to do some #RStats.

Lots of activity now with the sun out, so will look different in a few days.

#bee #dataviz https://t.co/xBIwaRQd3r","970910604","1261338506720395265",2020-05-15 16:51:49,2
"#rstats peeps using {drake}: where do you work interactively? I'm used to working on an Rmd doc and running chunks, but the drake way seems to be to write code, run drake::r_make() rinse and repeat? How do you work with intermediate results?","4857029897","1261338352415997953",2020-05-15 16:51:12,1
"This #ProgrammerHumor post got me. Too similar to an unflattering picture my husband took recently 😅😩

#ProgrammingFace #RStats https://t.co/mIJWgUULlF","883264423095357440","1261337423394549761",2020-05-15 16:47:30,2
"The usability of fst increases exponentially with the number of rows in the dataset. I however still use readRDS and saveRDS combination. Works best for moderately sized datasets and the integration with #rdatatable makes the operation even more smooth. #RStats https://t.co/PCLPD5GAPF","363143381","1261336994233237504",2020-05-15 16:45:48,1
"So glad to see one of the absolute #rstats 🐐🐐🐐 @jbkunst back blogging 

https://t.co/j8smDU5RpP","18129188","1261336821914574850",2020-05-15 16:45:07,1
"Wanting to learn some R programming? Here is a short video on recoding data in R. 

https://t.co/okaNbM2jC3

#Rprogramming #RStats #DataScience https://t.co/J9c1mqHvnK","271406481","1261335813033545728",2020-05-15 16:41:06,2
"Busco el front product de todos los futurtos listados en #MatbaRofex y me suscribo a la market data con #rRofex
Así se me van actualizando los tibbles con la info en #RLang #RStats 
https://t.co/967vTtzJdm https://t.co/tRhBudnTTb","128572388","1261333870852689920",2020-05-15 16:33:23,3
"If #coding is your life 
 #BigData #Analytics #DataScience #IoT #IIoT #Python #RStats #TensorFlow #JavaScript #ReactJS #CloudComputing #Serverless #Statistics #DataScientist #Linux #Programming  #100DaysofCode #lockdown #softwaresolutions #powerbi https://t.co/kBRPv3ArrV","4612016893","1261333589662273538",2020-05-15 16:32:16,14
"Can #RStats R users provide me with simple code for making a standard automated table of regression coefficients that I can share with students? I need to lower fixed costs to automation as much as I can. Just something simple.","392977409","1261333039172300801",2020-05-15 16:30:05,7
"Ok, yesterday was a little much in terms of improvised lessons. We talked about factors in #ready4r (wish I had thought of more examples), and Installing packages (including Bioconductor) in #stats4neuro.  

I don't do the install session until late in courses. #rstats","319124822","1261332245819744256",2020-05-15 16:26:56,1
"I find myself looking up the help pages for functions that I personally authored. 

RTFM.

#rstats","21248597","1261329635800952837",2020-05-15 16:16:34,1
"Los movimientos post-emancipación de nuestros pichones de carancho austral, desde sus nidos a toda Isla de los Estados

Striated caracara post-fledgling moves in Staten Island 🇦🇷
made with #moveVis 
.
#rstats #rstatsES #phdlife @AvesArgentinas @wcsargentina @Exactas_UBA https://t.co/QvaYAXznhg","343826408","1261328548368957443",2020-05-15 16:12:14,5
"This is something really awesome that I worked really hard on and I'm so blessed that it is incorporated into a great package like baseballr! But seriously though, I highly recommend donating to @fangraphs and @baseball_ref during this time!
#rstats https://t.co/DbyD8ytQKo","553178890","1261327955734736902",2020-05-15 16:09:53,1
"New version of bigrquery now on CRAN! No major new features but a bunch of small bug fixes that will make your life easier — https://t.co/C9a133HPlY #rstats","69133574","1261327919168794625",2020-05-15 16:09:44,28
"#rstats and @rstudio have worked hard over the past couple of years to make their error messages more clear, but this one is ...unhelpful. https://t.co/mUm93A50Tk","13332732","1261327721587789826",2020-05-15 16:08:57,1
"do you need help hosting a virtual event for your meetup? #rstats https://t.co/PLMycMeH1Y","135349778","1261325966288187392",2020-05-15 16:01:59,1
"Do people fit GEE models to log-transformed data? If they do, is it possible to go from the mean log value of the outcome to the mean value of the outcome and if so, how? I couldn't find any reference to a smearing correction for GEE models. #rstats #stats","368551889","1261133193882697728",2020-05-15 03:15:58,1
"If I fit a model like m &lt;- lm(y ~ x1*x2 + x3) and need the means of y for the combinations of values of x1, x2 and x3 represented in the data, where all x's are factors, can I do something like this in emmeans: 

emm &lt;- emmeans(m, ~ x1*x2 + x3) ?

#rstats","368551889","1261314122425090048",2020-05-15 15:14:55,1
"The between() function in data.table checks whether x falls in the closed interval [lower,upper] or open interval (lower,upper).  

Is there another, similarly fast function in R, that will check whether x falls in the semi-closed interval [lower,upper)? #rstats","368551889","1261325926941356032",2020-05-15 16:01:49,2
"Use replicate to generate multiple simulations. Example: ts.plot(replicate(10, cumsum(rnorm(5)))) #rstats","295344317","1261325467291811841",2020-05-15 16:00:00,8
"The #rstats code that drives the app is available on GitHub: https://t.co/vVes6UnC2b Please provide feedback by creating an issue #opensource","361784881","1261325281052295169",2020-05-15 15:59:15,1
"Need updated stats on the number of #COVID19 cases and registered deaths at a local authority level? Want to download publication-ready charts and data? Then check out our new app | https://t.co/i596PXyNC3 | #localgov #opendata #rstats https://t.co/zK43nMb89E","361784881","1261325229919473665",2020-05-15 15:59:03,6
"Cool algo for feature extraction: fused lasso. Penalizes  absolute difference between neighbouring coefficients, which guarantees coefficients drop to zero for sufficiently large lambdas. 

Nice R implementation: genlasso

Used to identify green spaces below.

 #rstats https://t.co/w2FeFw3OfE","3041214165","1261324857708511234",2020-05-15 15:57:35,2
"Can anyone point to a good blog post/article outlining why we don't save session specific data (i.e. RData)? Trying to convince a colleague and a reference would be nice. #rstats https://t.co/qWw8MNrjzi","1317009122","1261324847944089600",2020-05-15 15:57:32,2
"\"The FT Visual Vocabulary is at the core of a newsroom-wide training session aimed at improving chart literacy. This learning resource is inspired by the Graphic Continuum by Jon Schwabish and Severino Ribecca. \"

@FinancialTimes 

#dataviz #DataScience #rstats #ggplot2 https://t.co/KNs6FkYQuL","1232348108308090880","1261324818290544641",2020-05-15 15:57:25,3
"dplyr 1.0.0 release has been postponed to 29th May. On the flip side, look how cool the new logo is!

#rstats #tidyverse #datascience #DataAnalytics https://t.co/9wVLZDfyZJ","1232348108308090880","1261308030500601859",2020-05-15 14:50:43,4
"Pushing #rshiny to its limits is what we like at @appsilon - read how @sparktuga used Shiny to build an interactive game!

https://t.co/v9Cw1uN2v4

#rstats #Dashboard https://t.co/wiZLGpsGwt","412588211","1261322903305564162",2020-05-15 15:49:49,4
"Algo simple para el gráfico con facetas del #30diasdegraficos: mostrar la distribución por sexo y edades de las personas en Moquegua (#Peru), registradas por el MIDIS para el \"Bono COVID-19\", agrupadas por provincias.

#rstats #rstatsES #covid19peru https://t.co/MaztLX9YL7","118526360","1261322731854934019",2020-05-15 15:49:08,3
"Failing that, anyone particularly adept in crossing over GIS and R in their projects?  #GIS #rstats","886788600","1261322181390274560",2020-05-15 15:46:56,1
"#RStats help 🙏 any pointers on an R package that can do  species richness - but using specified raster/shapefile (I'm easy, got both) grids I've created in GIS, crucially not minutes degrees in coding... and that has been successful? 😩 (1/n)","886788600","1261320729418752001",2020-05-15 15:41:10,3
"I am struggling to keep any motivation or self-worth after 10 days of constant R error messages and nothing to show  😂 #rstats","886788600","1261321315094593539",2020-05-15 15:43:30,1
"My favorite part about the @R4DScommunity slack: I feel safe when asking dumb questions about #rstats #ggplot2 #tidyverse et al. https://t.co/soUEir9f6P","1253002325423079424","1261322055196110849",2020-05-15 15:46:26,2
"Been dipping my toes into BibTex to improve the way I handle references in my #bookdown projects (for context, see https://t.co/yXLG59ucNS). Before I get in too deep, are there better approaches for managing citations?

#Rstats","970129891147632641","1261321792985104391",2020-05-15 15:45:24,2
"My #TidyTuesday for this week. I have a weakness for infographics apparently. 
Learned about cowplot, really nice package. The general idea was to split volcanos by elevation level. And then add a personal touch.

Code: https://t.co/sxwowncrAY

#rstats #ggplot2 #dataviz https://t.co/RGnyaHXZcq","1247951880803831810","1261320764222996482",2020-05-15 15:41:19,5
"I wanted a clean confusion matrix for a shiny app, so i wrote my own function. {gt} package is great.

#rstats https://t.co/KpUHy6QHmM","2783036714","1261319638417387526",2020-05-15 15:36:50,5
"Carte présentant les résultats du baromètre vélo 2019 de la @FUB_fr. Reproduction de la carte publiée dans @lemondefr (sur le baromètre 2017). 

Réalisée avec #rstats https://t.co/G2KgfeTe5J","2453164312","1261319537242357760",2020-05-15 15:36:26,1
"Dplyr 1.0.0 and shiny 1.5.0 are two package versions I look forward to. Coding with R has never been sweeter.... Thanks @hadleywickham
And @jcheng. You both sustained my interest in R over the last 6 years.
@AfricaRUsers #RStats #rstat @rstudio","295235772","1261319207339384838",2020-05-15 15:35:07,2
